IdTweet,IdUser,UserName,ScreenName,Location,TweetAt,UploadTweet,OriginalTweet
1471455796558917633,1232710453173735426,@Eddot_Cinta_NKRI🇲🇨🇲🇨💪💪,edotsss,,2021-12-16 12:22:54,Twitter for Android,"@AngingMamiri26 @KPK_RI Mungkin @KPK_RI sdh dpt dana hibah 10T
Jd mingkem bae"
1471455788338016261,1448858052749246464,Lemonmanis Lemon,LLemonmanis,,2021-12-16 12:22:52,Twitter for Android,"@FerdinandHaean3 @KPK_RI Rakyat yg mana bos,ada kaca gk rumah? 😀😀😀😀"
1471455591784611840,1399402572956372992,𝕾𝖎𝖆𝖍𝖆𝖆𝖓✊🇮🇩🇮🇩🇮🇩,Siahaan777111,,2021-12-16 12:22:06,Twitter for Android,"RT @AnakLolina2: Wajar jika Balai kota Jakarta tetap adem &amp; merasa tidak melakukan kesalahan meski ;
- Rusun bermasalah
- Formula E tidak j…"
1471455581311483907,75070503,BingoOne,bingoonez,,2021-12-16 12:22:03,Twitter for Android,"RT @AnakLolina2: Wajar jika Balai kota Jakarta tetap adem &amp; merasa tidak melakukan kesalahan meski ;
- Rusun bermasalah
- Formula E tidak j…"
1471455563636613134,1454008204027854853,H.M. Murah,HMMurah3,Dekat Lautan  NYI Roro Kidul,2021-12-16 12:21:59,Twitter Web App,Apakah Ada Hubungan Dgn Pandora Paper Kemplang Pajak-pajak Gratis ? Mengapa @KPK_RI Diem2 Bae ? https://t.co/LCrV4Fg9vy
1471455547702460418,928687399,Bocil chantix..,NasrullahAlhad1,Chicago,2021-12-16 12:21:55,Twitter Web App,"RT @AngingMamiri26: Duh cammana mereka ini menyerahkan pengerjaan proyek ke kontraktor abal2.
Makanya pengerjaannya asal2an.

Pak @KPK_RI m…"
1471455532854611968,1463414462593974274,Haura anjayani,haur_annjyani2,,2021-12-16 12:21:52,Twitter Web App,Kan udah diusut pak Emang dibiarin Sampe skrg pun masih diselidiki ke akar akarnya pak masih penanganan Kejaksaan A… https://t.co/VCcT5XUa8l
1471455301823987717,1354135296812564480,Roti Prata,PrataRoti,,2021-12-16 12:20:56,Twitter for Android,@AngingMamiri26 @KPK_RI Emangnya masih ada kpk buat awasin dki?
1471455288267993092,59740104,Grunge People,_Audaxviator,Indonesia,2021-12-16 12:20:53,Twitter for Android,@Banghad11388047 @FerdinandHaean3 @KPK_RI Percuma punya smartphone klo user nya gak smart..
1471455283901702146,810530244159475713,si Doel anak Gus Suran,gandinsuga,"Cibinong, Indonesia",2021-12-16 12:20:52,Twitter for iPhone,"RT @geloraco: Jika Jokowi Tidak Jelaskan Sumber Uang Saham Kaesang, Muslim Arbi: KPK Wajib Usut karena Dicurigai Hasil Gratifikasi
https://…"
1471455108567236608,1011123580375986176,Elank1980,Elank1980,,2021-12-16 12:20:10,Twitter Web App,@DewiLie01 Kayaknya ada yg usulkan agar pak BTP menjabat sbgai ketua KPK...apa benar..?
1471455082352832517,1090112460,Jurnas.com,jurnascom,Indonesia,2021-12-16 12:20:04,dlvr.it,KPK Jebloskan Nurdin Abdullah ke Lapas Sukamiskin https://t.co/HopxpfwSyN https://t.co/ZTgiMvPuDy
1471455061188349952,48314016,Hasanudin,Hasanudin,indramayu,2021-12-16 12:19:59,Twitter for Android,"RT @AnakLolina2: Wajar jika Balai kota Jakarta tetap adem &amp; merasa tidak melakukan kesalahan meski ;
- Rusun bermasalah
- Formula E tidak j…"
1471455055236644864,1227363761549279232,Berlin 2,Berlin220,,2021-12-16 12:19:58,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471454958193045506,861046363,TIA S. HI5HTLI5HT,T14503NG,,2021-12-16 12:19:35,Twitter Web App,"RT @AngingMamiri26: Duh cammana mereka ini menyerahkan pengerjaan proyek ke kontraktor abal2.
Makanya pengerjaannya asal2an.

Pak @KPK_RI m…"
1471454791909838850,73084689,Ferry WF 🇮🇩,ferrywf,,2021-12-16 12:18:55,Twitter for iPhone,"RT @AnakLolina2: Wajar jika Balai kota Jakarta tetap adem &amp; merasa tidak melakukan kesalahan meski ;
- Rusun bermasalah
- Formula E tidak j…"
1471454742605824002,22443402,toembal,toembal,,2021-12-16 12:18:43,Twitter for Android,"RT @OposisiCerdas: Diperiksa sebagai Tersangka Kasus Suap Pajak, Alfred Simanjuntak Tak Ditahan KPK
https://t.co/2tg54ZzJB8"
1471454719151329287,1451869982275485708,Pengembala,Pengemb41255385,"Jawa Timur, Indonesia",2021-12-16 12:18:38,Twitter for Android,RT @Avilaspirit1: Selama @KPK_RI tidak menelusuri dana formula E berarti FIX 2024 si Anus akan bergandengan dgn Si Anak Pepo utk CAPRES CAW…
1471454693914132480,735444618515353601,♏️🅰️❎,maximus_syukur,"Bali, Indonesia",2021-12-16 12:18:31,Twitter for iPhone,"RT @AngingMamiri26: Duh cammana mereka ini menyerahkan pengerjaan proyek ke kontraktor abal2.
Makanya pengerjaannya asal2an.

Pak @KPK_RI m…"
1471454673999589378,73084689,Ferry WF 🇮🇩,ferrywf,,2021-12-16 12:18:27,Twitter for iPhone,"RT @Rakyat_Recehan: Langsung hitung aja dugaan potensi KERUGIAN UANG NEGARA dari BOBROK nya hasil kerja SUMUR RESAPAN.

Termasuk kerugian J…"
1471454584421842944,456426648,Merdeka.com,merdekadotcom,Indonesia,2021-12-16 12:18:05,dlvr.it,KPK Jebloskan Eks Gubernur Sulsel Nurdin Abdullah ke Lapas Sukamiskin https://t.co/pqErtNxTuw
1471454493741101062,576391692,Kelana,LC01L,,2021-12-16 12:17:44,Twitter Web App,"RT @AngingMamiri26: Duh cammana mereka ini menyerahkan pengerjaan proyek ke kontraktor abal2.
Makanya pengerjaannya asal2an.

Pak @KPK_RI m…"
1471454490003841024,1136076654260805632,JenDro,HendroJenn,,2021-12-16 12:17:43,Twitter for Android,RT @Avilaspirit1: Selama @KPK_RI tidak menelusuri dana formula E berarti FIX 2024 si Anus akan bergandengan dgn Si Anak Pepo utk CAPRES CAW…
1471454483922100230,1410822182150631427,Amran Poe,PoeAmran,,2021-12-16 12:17:41,Twitter Web App,@Pemberang1 @aniesbaswedan Dan KPK sepertinya tdk berdaya😭
1471454352992706563,1420245001942962186,Milky,Ediebudi1,,2021-12-16 12:17:10,Twitter Web App,@YustusHarefa @FerdinandHaean3 @KPK_RI Coba pengen tau lo kumpulin warga DKI gerombolan lo demo anies sbrapa banyak… https://t.co/GdxCwWJaqG
1471454330704195584,1104015217246138368,Lintang,lintang_ayoe,"Pulau Rakyat, Indonesia",2021-12-16 12:17:05,Twitter for Android,"@Didik81951800 @DKIJakarta @KPK_RI Soal kantor Mie Ayam

ini jawabannya 
https://t.co/JkGP8IWuWM"
1471454315814469635,576391692,Kelana,LC01L,,2021-12-16 12:17:01,Twitter Web App,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471454263775621121,1128389848140615680,Chitato,becak125cc,,2021-12-16 12:16:49,Twitter for Android,RT @VeelaaRhie: Pantesan Impoten ke Gotbener Anies tuh ketua @KPK_RI ternyata Jongos presiden mangkrak 😳
1471454230196064258,1294229300221100033,M Sururi,MSururi14,,2021-12-16 12:16:41,Twitter for Android,"RT @AngingMamiri26: Duh cammana mereka ini menyerahkan pengerjaan proyek ke kontraktor abal2.
Makanya pengerjaannya asal2an.

Pak @KPK_RI m…"
1471454225838194691,1453406182031314950,Nio Fristiawan,NFristiawan,,2021-12-16 12:16:40,Twitter for Android,@FerdinandHaean3 @KPK_RI Nyinyir kali ah abg ni...😂😂😂
1471454212869345282,1104015217246138368,Lintang,lintang_ayoe,"Pulau Rakyat, Indonesia",2021-12-16 12:16:37,Twitter for Android,"@RyaWiedy @inrachma @DKIJakarta @KPK_RI 😅👍

admin diajak payung sklian Bu, temn2 sklian payung sklin admin"
1471454155566817284,878662313925935104,Syafri Sikumbang,MohSyfri,,2021-12-16 12:16:23,Twitter for Android,"RT @AngingMamiri26: Duh cammana mereka ini menyerahkan pengerjaan proyek ke kontraktor abal2.
Makanya pengerjaannya asal2an.

Pak @KPK_RI m…"
1471454146087698436,1127905857071603717,Herman Kusuma Widjaja,HermanKusumaWi3,,2021-12-16 12:16:21,Twitter for iPhone,"@Batman_Monyok @KPK_RI Nah ini baru bener, para kontraktor buka suara berapa anggaran dan berapa yg mereka terima.… https://t.co/z5ukEDYI2Y"
1471454133483802624,85986264,SANTRIKU MAT,santrikumat,"Kota Surabaya, Jawa Timur",2021-12-16 12:16:18,Twitter for Android,@FerdinandHaean3 @KPK_RI Sama saya juga muak dgn semua ocehanmu bedebahhhh
1471454094321618945,129364027,Titénono Kowé,SydSalesman,Mlati Glondong - Sleman,2021-12-16 12:16:09,Twitter for Android,"RT @AnakLolina2: Wajar jika Balai kota Jakarta tetap adem &amp; merasa tidak melakukan kesalahan meski ;
- Rusun bermasalah
- Formula E tidak j…"
1471454094275407874,1405172309049036800,Killua Zoldyck,xtimur21,,2021-12-16 12:16:09,Twitter for Android,"RT @AngingMamiri26: Duh cammana mereka ini menyerahkan pengerjaan proyek ke kontraktor abal2.
Makanya pengerjaannya asal2an.

Pak @KPK_RI m…"
1471454065334751232,335019529,🅳🅹🅾🅽 🅿🆁/𝕐𝕒𝕙𝕪𝕒 𝔸𝔽,djonprasetyanto,,2021-12-16 12:16:02,Twitter for Android,"RT @AdvSupyadi: Kasus bisnis tes PCR yang diduga melibatkan 2 menteri semakin senyap saja, padahal sudah dilaporkan ke KPK, tapi @KPK_RI se…"
1471454056635719681,1104015217246138368,Lintang,lintang_ayoe,"Pulau Rakyat, Indonesia",2021-12-16 12:16:00,Twitter for Android,"RT @RyaWiedy: @lintang_ayoe @inrachma @DKIJakarta @KPK_RI Hahaha😅
Kl aku biasanya males kerjakan LPJ Keuangan, suruh staf aja urus segala k…"
1471454047827738624,1159689173340585984,A K ™ |,__AnakKolong,Wherever you're not lookin',2021-12-16 12:15:57,Twitter Web App,RT @Avilaspirit1: Selama @KPK_RI tidak menelusuri dana formula E berarti FIX 2024 si Anus akan bergandengan dgn Si Anak Pepo utk CAPRES CAW…
1471454028798193664,1451869982275485708,Pengembala,Pengemb41255385,"Jawa Timur, Indonesia",2021-12-16 12:15:53,Twitter for Android,"RT @mahasiswigenz: Ketika si tuyul lagi bener ngomongnya dan skrg kinerja KPK @KPK_RI patut dipertanyakan

https://t.co/yPV83Ypqn4 https://…"
1471453870177996806,731957088,Bahamas 🇮🇩🇮🇩,SoniMsi07,,2021-12-16 12:15:15,Twitter for Android,"RT @AnakLolina2: Wajar jika Balai kota Jakarta tetap adem &amp; merasa tidak melakukan kesalahan meski ;
- Rusun bermasalah
- Formula E tidak j…"
1471453789425057792,59450032,Lucky Meow 🍀,meow_leader,Turks and Caicos Islands,2021-12-16 12:14:56,Twitter for Android,"@AngingMamiri26 @KPK_RI Apa karena budgetnya yg dipecah² dibawah 200 juta, biar bisa penunjukan langsung?"
1471453787042709505,3326797526,MENCINTAI_MU,SamuelPHarahap,Indonesia,2021-12-16 12:14:55,Twitter for Android,@Ar07Pangeran @firlibahuri @KPK_RI Ohhh.. ternyata ...
1471453773981646848,1682790576,Pitrayadi Subakrie,pitrayadi23,Indonesia,2021-12-16 12:14:52,Twitter for iPhone,"Kemudian fee commitment pembelian alkes Manado, Donggala, Kapuas, Bintan dan masih banyak lagi dimana harus ada fee… https://t.co/9Uma43rQsE"
1471453727328403460,731957088,Bahamas 🇮🇩🇮🇩,SoniMsi07,,2021-12-16 12:14:41,Twitter for Android,"RT @EFEKDOMINO1986: Penyelidikan KPK nggak tau udah sampe mana..!!..lambatnya luar biasa.
kalau nggak sanggup,serahkan saja ke Kejagung..."
1471453697377181699,334913108,404 not found,alwimaliki,Tangerang,2021-12-16 12:14:34,Twitter for Android,@FerdinandHaean3 @KPK_RI Wakakakaj bipang kelojotan
1471453630607740929,1423097462168948737,Yanto,Yanto50319748,,2021-12-16 12:14:18,Twitter for Android,@ajw_ari @alan09892662 @hprasetyo46 @geloraco @jokowi @KPK_RI @DivHumas_Polri Dia kmu gtukn langsung ngumpet
1471453617810903041,1273522502988230656,IamAndy95,IamAndy95,,2021-12-16 12:14:15,Twitter for Android,@surtirta @yarachantique Emang ketua KPK yg menentukan Presiden?? 🤔
1471453609401323520,269104638,RAKKU39🌸,Edogawa034,"Kota Cilegon, Banten",2021-12-16 12:14:13,Twitter for Android,"RT @AnakLolina2: Wajar jika Balai kota Jakarta tetap adem &amp; merasa tidak melakukan kesalahan meski ;
- Rusun bermasalah
- Formula E tidak j…"
1471453603361542149,1122521081489657857,Andre Fachniadin,fachniadin,,2021-12-16 12:14:11,Twitter for Android,@elleanor12 @geloraco @KPK_RI Idiot. Bedain kaesang ama gibran aja ga bisa
1471453588249464833,1344453850707595269,Vieanne,Vie4nne, West Yorkshire,2021-12-16 12:14:08,Twitter Web App,"Direktur Gerakan Perubahan, Muslim Arbi mengatakan jika Jokowi hanya diam dan tidak menjelaskan kepada publik, maka… https://t.co/NiNkmoKBFo"
1471453579470798850,1344453850707595269,Vieanne,Vie4nne, West Yorkshire,2021-12-16 12:14:06,Twitter Web App,"Presiden Joko Widodo dianggap harus ikut menjelaskan asal usul uang yang digunakan anaknya, Kaesang Pangarep, untuk… https://t.co/vpmMHm6ggk"
1471453545249468421,1351186986,T̶E̶G̶A̶R̶ : G̶A̶R̶I̶S̶ L̶U̶R̶U̶S̶ ✍︎ 🇮🇩🇮🇩🇮🇩,saposikompak,"Medan Maimun, Indonesia",2021-12-16 12:13:58,Twitter for Android,"RT @Rakyat_Recehan: Langsung hitung aja dugaan potensi KERUGIAN UANG NEGARA dari BOBROK nya hasil kerja SUMUR RESAPAN.

Termasuk kerugian J…"
1471453539700412418,801370233713803264,REZKY ADITYA,PandawaPhone,,2021-12-16 12:13:56,Twitter for Android,@KakekHalal @firlibahuri Ganti Ketua KPK segera...
1471453509920854021,592458835,Mengenang Setahun 6 SYUHADA,alisya999,"DKI Jakarta, Indonesia",2021-12-16 12:13:49,Twitter for Android,"Coba pihak yg kompeten kayak dirjen pajak, KPK, dan kementerian investasi segera seliduki ini. Gak kebayangkan klo… https://t.co/vOV9cD7her"
1471453498235629572,1430845555186544642,Gul hussain,Gulhuss57314757,,2021-12-16 12:13:46,Twitter for Android,@Mnasirbuttt Sir kpk swat main kab hongiii pleaseee
1471453483165384706,1081357973706821633,faiz,sangpra91120853,"Jawa Tengah, Indonesia",2021-12-16 12:13:43,Twitter for Android,"@FerdinandHaean3 @KPK_RI fh..kasian, seperti anjing"
1471453468867002368,296095596,Krisna Pambudi,Ill_Tsar,,2021-12-16 12:13:39,Twitter for Android,"RT @OposisiCerdas: Jika Jokowi Tidak Jelaskan Sumber Uang Saham Kaesang, Muslim Arbi: KPK Wajib Usut karena Dicurigai Hasil Gratifikasi
htt…"
1471453468376268802,446045067,bebinsa putra,bebinsaputra,Sekayu-Palembang-Sumsel,2021-12-16 12:13:39,Twitter for Android,@FerdinandHaean3 @KPK_RI Rakyat mana sih?
1471453451288657925,1274692557784543237,Remaja Muslim,Pencerah__,Monas,2021-12-16 12:13:35,Twitter for Android,"RT @AnakLolina2: Wajar jika Balai kota Jakarta tetap adem &amp; merasa tidak melakukan kesalahan meski ;
- Rusun bermasalah
- Formula E tidak j…"
1471453391628881926,1381588909751078916,I’ᗰ ᗷOᖇᗴᗪ,llian_91,,2021-12-16 12:13:21,Twitter for Android,"RT @geloraco: Jika Jokowi Tidak Jelaskan Sumber Uang Saham Kaesang, Muslim Arbi: KPK Wajib Usut karena Dicurigai Hasil Gratifikasi
https://…"
1471453379582775297,1335561916131905539,Sabdo Palon,SabdoPa27295009,,2021-12-16 12:13:18,Twitter for Android,RT @Avilaspirit1: Selama @KPK_RI tidak menelusuri dana formula E berarti FIX 2024 si Anus akan bergandengan dgn Si Anak Pepo utk CAPRES CAW…
1471453337979478023,1604295606,#GoodDay 🇮🇩 #Vaccinated,budi1439h,"Jagakarsa, Indonesia",2021-12-16 12:13:08,Twitter for Android,@soen_cak Apakah mungkin ada 2 Faksi Taliban di tubuh @KPK_RI ??? https://t.co/SO8DUwl42q
1471453334120779778,388190238,IDN Times,idntimes,,2021-12-16 12:13:07,dlvr.it,"Nurdin juga harus bayar uang pengganti hingga Rp5,7 miliar https://t.co/Ww5aZ5pZb2"
1471453265199988739,1214152642240188418,Didik,Didik81951800,,2021-12-16 12:12:51,Twitter for Android,@lintang_ayoe @DKIJakarta @KPK_RI Kantor mie ayam..
1471453186720342017,1246821089818185728,Rikky Kurus,RikkyKurus4,,2021-12-16 12:12:32,Twitter Web App,"Woi @KPK_RI , kalian masih hidup kan? 😂 https://t.co/Dk87SSgzgl"
1471453067581145088,1691465910,***Hans***,HansjayaHans,Jakarta,2021-12-16 12:12:04,Twitter Web App,"@Fer_78748 Mungkin mau ikutan nyapres belio.. karena dah tahu nikmatnya sebagai penguasa, walau saat ini hanya berk… https://t.co/TfZeu2tRnE"
1471453007124447236,1404474236979212288,Nini Marniasti,NMarniasti,,2021-12-16 12:11:49,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471453006914752516,1468044134665502720,Indra Kisworo,indrakisworo02,,2021-12-16 12:11:49,Twitter for Android,@FerdinandHaean3 @KPK_RI Amin ya robbal alamin
1471452968369094668,979343748751486976,@Nw_gondrong373c,gondrong373c,Indonesia,2021-12-16 12:11:40,Twitter for Android,"RT @AngingMamiri26: Duh cammana mereka ini menyerahkan pengerjaan proyek ke kontraktor abal2.
Makanya pengerjaannya asal2an.

Pak @KPK_RI m…"
1471452860168622080,979343748751486976,@Nw_gondrong373c,gondrong373c,Indonesia,2021-12-16 12:11:14,Twitter for Android,"RT @AnakLolina2: Wajar jika Balai kota Jakarta tetap adem &amp; merasa tidak melakukan kesalahan meski ;
- Rusun bermasalah
- Formula E tidak j…"
1471452832112906242,335019529,🅳🅹🅾🅽 🅿🆁/𝕐𝕒𝕙𝕪𝕒 𝔸𝔽,djonprasetyanto,,2021-12-16 12:11:08,Twitter for Android,"RT @geloraco: Jika Jokowi Tidak Jelaskan Sumber Uang Saham Kaesang, Muslim Arbi: KPK Wajib Usut karena Dicurigai Hasil Gratifikasi
https://…"
1471452685169692677,1304110691192766470,Coba_Lagi,Coba_Lagi_,,2021-12-16 12:10:33,Twitter for Android,@tri_suharjanto @FerdinandHaean3 @KPK_RI Kmarin akibat salah bergaul ma kadrun
1471452617758756865,1239552456368906240,F K M T I,FKMTI2,Jkt ,2021-12-16 12:10:16,Twitter for Android,@aniesbaswedan @DKIJakarta @KPK_RI @KejaksaanRI Negara kalah dgn Pengembang. 20 thn fasum fasos tdk juga diserahkan… https://t.co/sWW2OFVUih
1471452605540798466,1426946417289940993,4rni 🇮🇩,miarni27,"Jakarta, Indonesia",2021-12-16 12:10:14,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471452603909218305,1289204505389629440,🇲🇨🇲🇨🇲🇨LOVE@spirit🇲🇨🇲🇨🇲🇨,Avilaspirit1,,2021-12-16 12:10:13,Twitter for Android,Selama @KPK_RI tidak menelusuri dana formula E berarti FIX 2024 si Anus akan bergandengan dgn Si Anak Pepo utk CAPR… https://t.co/BAbLGr80Ph
1471452584598671360,1211373575262785536,huzaimynur حزايمي 🇲🇾🌺,huzaimynur05,,2021-12-16 12:10:09,Twitter for iPad,RT @DGHisham: Kenyataan Akhbar KPK 16 Disember 2021 – Situasi Semasa Jangkitan Penyakit Coronavirus 2019 (COVID-19) di Malaysia https://t.c…
1471452551723716609,1461458747335737345,hamdan muhammad,hamdanm58091695,,2021-12-16 12:10:01,Twitter Web App,@FerdinandHaean3 @KPK_RI buzeRp lagi menghasut?
1471452531469402117,22601309,Mitzhi,mitzuo,,2021-12-16 12:09:56,Twitter for Android,"@IDeph13 @widiajaya88 yeeee bego lo nambah....loe baca dunk isi artikel, cuma gugatan prapengadilan doang aja diban… https://t.co/350YQedDuV"
1471452504005099520,581666715,JagaAlam,saswil,Indonesia,2021-12-16 12:09:49,Twitter for Android,KPK nasibmu kini👎👎👎 https://t.co/ae2cE9rL70
1471452493607424002,1108954377190924288,yong doellah,Gue93765948,,2021-12-16 12:09:47,Twitter for Android,@YustusHarefa @FerdinandHaean3 @KPK_RI taik kucing lu
1471452467950800897,1399589438645149701,BabangJago,BabangJ06898833,,2021-12-16 12:09:41,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471452419045588992,1231969720548511746,Danimas,Danimas19,,2021-12-16 12:09:29,Twitter for Android,"RT @AnakLolina2: Wajar jika Balai kota Jakarta tetap adem &amp; merasa tidak melakukan kesalahan meski ;
- Rusun bermasalah
- Formula E tidak j…"
1471452364481564673,1108954377190924288,yong doellah,Gue93765948,,2021-12-16 12:09:16,Twitter for Android,@FerdinandHaean3 @KPK_RI rakyat kolam kali
1471452327944982532,1457668109528010755,Sukadam Kadam,SukadamK,,2021-12-16 12:09:07,Twitter for Android,"RT @AngingMamiri26: Duh cammana mereka ini menyerahkan pengerjaan proyek ke kontraktor abal2.
Makanya pengerjaannya asal2an.

Pak @KPK_RI m…"
1471452325994590214,1034706424457121793,🤗 mb A a n [आन / 뭄],aanrandianar,"DKI Jakarta, Indonesia",2021-12-16 12:09:07,Twitter Web App,"RT @Batman_Monyok: Ada yang menyalahkan kontrator sumur resapan, padahal yang menentukan lokasi proyek dan anggaran itu pemprov.

Coba yang…"
1471452295028109312,1344672548198387712,︎ ︎ ︎ ︎ ︎,cybsquad_,,2021-12-16 12:09:00,Twitter for Android,"RT @rinidyah6: @cybsquad_ @KPK_RI Kepo juga...sampai mana nih KPK mengusut mapia pi ci er..??🤔🧐
Masa iya 
#KPKTakutUsutMafiaPCR ?
#KPKTakut…"
1471452280629043201,1344672548198387712,︎ ︎ ︎ ︎ ︎,cybsquad_,,2021-12-16 12:08:56,Twitter for Android,"RT @roon3651: @cybsquad_ @KPK_RI muka badak emang, dia yg punya aturan dia juga yg jualan di pula yg punya centeng tni polri di pake buat m…"
1471452276459900930,1112173767675904000,CERAH.,CecepRa48704175,"Cimahi Tengah, Indonesia",2021-12-16 12:08:55,Twitter for Android,"RT @OposisiCerdas: Diperiksa sebagai Tersangka Kasus Suap Pajak, Alfred Simanjuntak Tak Ditahan KPK
https://t.co/2tg54ZzJB8"
1471452257279348742,48314016,Hasanudin,Hasanudin,indramayu,2021-12-16 12:08:51,Twitter for Android,"RT @pengarang_sajak: Loe yakin One Got ga dipenjara oleh KPK..?

😂😂😂"
1471452219362795525,2423043132,JAYSEN. ❤🇮🇩,Djayeng_seno,Indonesia,2021-12-16 12:08:42,Twitter for Android,RT @alpin_daffa05: @Djayeng_seno @widarto72094379 @Rangga_kinasih @AntonKu62463911 @2020_STMJ @Ivanthery @cagubnyinyir2 @semiaji_w @SoffiAg…
1471452115029540865,878662313925935104,Syafri Sikumbang,MohSyfri,,2021-12-16 12:08:17,Twitter for Android,"RT @yarachantique: Jd paham deh..
Kmana arah hati Ketua KPK Firli Bahuri berlabuh..

😏 https://t.co/wtbEWIKWfa"
1471452109606252547,1241944198833557505,Blackcoffee,kadrunman,,2021-12-16 12:08:15,Twitter for iPhone,@FerdinandHaean3 @KPK_RI Jika berhasil ente harus dibinasakan ya nand... deal?
1471452065004425216,786349123,arial five cm,Arial5km,Puncak Mahameru,2021-12-16 12:08:05,twittbot.net,SBYudhoyono KPK_RI om tau gak? Bpk iskan_dahlan disebut2 korup duit PLN Rp 37 T!
1471452027150499845,1359714986461855748,Mahardi,mahardiart,"Depok, Jawa Barat",2021-12-16 12:07:56,Twitter for Android,"RT @AngingMamiri26: Duh cammana mereka ini menyerahkan pengerjaan proyek ke kontraktor abal2.
Makanya pengerjaannya asal2an.

Pak @KPK_RI m…"
1471451760908652546,2792760140,Syamsul Hadi,syamsulhadi_ae,"madiun, jawa timur",2021-12-16 12:06:52,Twitter for Android,"RT @AnakLolina2: Wajar jika Balai kota Jakarta tetap adem &amp; merasa tidak melakukan kesalahan meski ;
- Rusun bermasalah
- Formula E tidak j…"
1471451718424563713,419571979,Rya Wiedy,RyaWiedy,Indonesia,2021-12-16 12:06:42,Twitter Web App,"@lintang_ayoe @inrachma @DKIJakarta @KPK_RI Hahaha😅
Kl aku biasanya males kerjakan LPJ Keuangan, suruh staf aja uru… https://t.co/UderpDxUTn"
IdTweet,IdUser,UserName,ScreenName,Location,TweetAt,UploadTweet,OriginalTweet
1471451593321164809,543616364,Nabeel Chaudary,NACHAUDARY,"Lahore,Punjab,Pakistan",2021-12-16 12:06:12,Twitter Web App,"@rabbia_bibi baki sub tu kici tarah kar bhi lain, KPK main fazlu ku kuch nai mil sakta jub tak majoda provincial assembly majood hy"
1471451532763688963,1453341847913328653,Rosedah,Rosedah76,,2021-12-16 12:05:58,Twitter for Android,Tinggal ke @KPK_RI https://t.co/bzCFmNQvAv
1471451489839161352,1682790576,Pitrayadi Subakrie,pitrayadi23,Indonesia,2021-12-16 12:05:48,Twitter for Android,"Dan daerah Buru, dengan otaknya Pak Setiyono dirut SANI dan Pak Ramadi, mengatur sejumlah proyek alkes sudah lama s… https://t.co/DXXNKO8IaM"
1471451463926751236,758620426381631489,Thomas Talimbung,TalimbungThomas,"Kalimantan Timur, Indonesia",2021-12-16 12:05:41,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471451450983460870,863892793,Yanagishita👍#HOKI,dinisatashya,Biak Papua,2021-12-16 12:05:38,Twitter for iPhone,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471451440698716165,1232850054425317379,BaWor '90🇮🇩,yan_to999,Dieng Plateu ,2021-12-16 12:05:36,Twitter for Android,@AnakLolina2 @KPK_RI Ooooalah... ajur Jum!!!😭
1471451393563119619,58076000,Zamorano,jamronic,Earth Surface,2021-12-16 12:05:25,Twitter for Android,"RT @geloraco: Jika Jokowi Tidak Jelaskan Sumber Uang Saham Kaesang, Muslim Arbi: KPK Wajib Usut karena Dicurigai Hasil Gratifikasi
https://…"
1471451376748089352,934210463314821120,arcopz,arifchapter666,"Kota Bandung, Jawa Barat",2021-12-16 12:05:21,Twitter for Android,@py2kphotography @FerdinandHaean3 @KPK_RI Lemaaaah 😤
1471451369064177664,1098743219863449601,Tiorida,Tiorida123,DKI Jakarta,2021-12-16 12:05:19,Twitter for Android,@AngingMamiri26 @sopansantun55 @KPK_RI Ketuanya sibuk ngurusin presidential treshold spy si badut bisa nyapres. Ga… https://t.co/YZCc2zBa1y
1471451262205845504,1371367990646636546,Pak Bim,PakBim3,,2021-12-16 12:04:53,Twitter for Android,@AnakLolina2 @KPK_RI Sampah nya sudah di buang...eee gantinya malah menyampah.....
1471451245932019721,238605425,Ivan,anen36,Jakarta,2021-12-16 12:04:49,Twitter for iPhone,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
